host_id,host_name,host_since,host_has_profile_pic,host_identity_verified,host_response_rate,room_count,income,daily_income,ave_room_income,is_single,is_best
27343689,中,2015-02-07,t,t,1.0,4,34504.520000000004,15.634127775260536,3.908531943815134,t,f
28598126,徐小飞,2015-03-02,t,t,1.0,3,19276.56,8.826263736263737,2.942087912087912,t,f
28897187,小宝,2015-03-07,t,t,0.3,5,91837.92,42.146819642037634,8.429363928407525,f,f
28278548,泉,2015-02-24,t,t,0.78,2,187737.5,85.72488584474885,42.86244292237443,t,f
29090596,Meizi,2015-03-10,t,t,1.0,2,118199.53,54.319636948529414,27.159818474264707,t,f
29304772,庆,2015-03-14,t,t,1.0,1,424815.68000000005,195.5873296500921,195.5873296500921,t,f
27439769,Milan,2015-02-08,t,t,0.89,2,17892.2,8.110698096101542,4.055349048050771,t,f
29770416,Dong,2015-03-22,t,t,1.0,1,54852.0,25.34750462107209,25.34750462107209,t,f
30320328,姜,2015-03-31,t,t,0.91,1,4244.5,1.9696055684454756,1.9696055684454756,t,f
24889031,Yolanda,2014-12-16,t,t,1.0,1,14627.199999999999,6.47221238938053,6.47221238938053,t,f
29555409,Haja,2015-03-18,t,t,0.5,1,33094.04,15.264778597785979,15.264778597785979,t,f
15357886,Lilian,2014-05-11,t,t,0.8,1,189454.88999999998,76.4239169019766,76.4239169019766,t,f
29552011,Jane,2015-03-18,t,t,1.0,2,40930.04,18.879169741697417,9.439584870848709,t,t
31823990,芳芳,2015-04-23,t,t,1.0,1,29385.0,13.782833020637899,13.782833020637899,t,f
31860269,Tao,2015-04-24,t,t,0.8,1,40224.80000000001,18.8760206475833,18.8760206475833,t,f
32168949,Sunny､Koojing,2015-04-29,t,t,0.9,5,72796.44,34.241034807149575,6.8482069614299155,f,f
32169526,邹姐,2015-04-29,t,t,1.0,5,552757.97,259.99904515522104,51.999809031044215,f,f
32187257,May,2015-04-29,t,t,0.9,5,26609.750000000007,12.516345249294453,2.5032690498588908,f,f
33088008,Jm家庭公寓,2015-05-11,t,t,1.0,2,18714.98,8.852876064333017,4.426438032166509,t,f
33875629,Rebecca,2015-05-21,t,t,0.0,1,1750.04,0.8317680608365019,0.8317680608365019,t,f
34542068,涛,2015-05-29,t,t,0.89,1,54394.899999999994,25.95176526717557,25.95176526717557,t,f
34492133,乐林,2015-05-29,t,t,0.89,1,48975.0,23.365935114503817,23.365935114503817,t,f
14256028,Lily,2014-04-14,t,t,0.89,1,22071.399999999998,8.807422186751795,8.807422186751795,t,f
35430320,Jin,2015-06-09,t,t,1.0,5,210063.57000000004,100.74991366906477,20.14998273381295,f,f
35439657,Jess,2015-06-10,t,t,0.89,1,718.3000000000002,0.34467370441458745,0.34467370441458745,t,f
35525401,Skyter,2015-06-11,t,t,0.89,1,2220.2,1.0658665386461832,1.0658665386461832,t,f
22147091,Shaojie,2014-10-05,t,t,1.0,3,343739.2,147.40102915951974,49.13367638650658,t,f
36029893,Huan,2015-06-17,t,t,0.89,1,15097.36,7.268830043331729,7.268830043331729,t,f
36104736,福地牛,2015-06-18,t,t,1.0,3,80305.94,38.68301541425819,12.894338471419397,t,f
36174646,蕾,2015-06-19,t,t,0.89,1,31239.52,15.055190361445783,15.055190361445783,t,f
36474626,李磊,2015-06-22,t,t,1.0,1,148831.76,71.83,71.83,t,f
34044788,Jessica,2015-05-23,t,t,0.3,2,13954.610000000004,6.6387297811608015,3.3193648905804007,t,f
30899625,Janey,2015-04-09,t,t,1.0,2,311272.04000000004,145.0475489282386,72.5237744641193,t,t
36937234,遵一,2015-06-28,t,t,0.0,1,1299.47,0.6289787028073572,0.6289787028073572,t,f
25384876,Jiangzhaojun,2014-12-30,t,t,1.0,1,5086.87,2.2648575244879785,2.2648575244879785,t,f
37454239,Annie,2015-07-04,t,t,1.0,3,458823.92,222.73005825242717,74.24335275080905,t,f
37455503,宏 Julie,2015-07-04,t,t,0.89,1,5145.64,2.497883495145631,2.497883495145631,t,f
37475943,哲,2015-07-04,t,t,1.0,4,261905.24,127.13846601941746,31.784616504854366,t,f
21560089,Mei,2014-09-20,t,t,1.0,1,1802.28,0.767907967618236,0.767907967618236,t,f
38329221,Peipei,2015-07-13,t,t,0.89,1,45710.0,22.286689419795223,22.286689419795223,t,f
38451522,Tracy,2015-07-14,t,t,1.0,1,69844.88,34.07067317073171,34.07067317073171,t,f
21023981,Jane,2014-09-06,t,t,0.9,1,72156.5,30.561838204150785,30.561838204150785,t,f
38973359,Bunny,2015-07-19,t,t,0.89,1,770.5400000000002,0.3767921760391199,0.3767921760391199,t,f
39354950,强,2015-07-23,t,t,0.8,7,250307.96,122.63986281234689,17.519980401763842,f,f
32551983,Ming,2015-05-04,t,t,1.0,2,16690.68,7.869250353606789,3.9346251768033946,t,f
39643798,燕军,2015-07-26,t,t,0.89,2,464498.49,227.91878802747792,113.95939401373896,t,f
37402316,Tina,2015-07-03,t,t,1.0,4,122026.11,59.20723435225619,14.801808588064047,t,f
39903431,Véronique,2015-07-29,t,t,0.89,2,3552.3199999999997,1.7456117936117934,0.8728058968058967,t,f
40336063,Cherry,2015-08-02,t,t,1.0,1,111114.48000000001,54.709246676514034,54.709246676514034,t,f
41879000,Gogo,2015-08-19,t,t,1.0,1,130861.2,64.97576961271102,64.97576961271102,t,f
9847308,Guanmei,2013-11-06,t,t,1.0,1,31082.800000000003,11.663339587242028,11.663339587242028,t,f
41464250,清华,2015-08-14,t,t,0.89,2,35764.81,17.714120851906884,8.857060425953442,t,f
43135472,志恒,2015-09-01,t,t,1.0,2,67866.29000000001,33.91618690654673,16.958093453273364,t,f
32231338,Hanyang,2015-04-29,t,t,0.89,1,1736.98,0.8170178739416745,0.8170178739416745,t,f
43636106,Connie,2015-09-07,t,t,1.0,1,71999.78,36.09011528822055,36.09011528822055,t,t
44037550,四合院,2015-09-12,t,t,1.0,14,88905.95,44.676356783919594,3.1911683417085426,f,f
25179936,Elvia 妮,2014-12-25,t,t,1.0,2,5478.67,2.433882718791648,1.216941359395824,t,f
9061903,Andrew,2013-09-26,t,t,1.0,1,4662.42,1.7229933481152995,1.7229933481152995,t,f
44386649,淼淼,2015-09-16,t,t,1.0,2,101352.13,51.033298086606244,25.516649043303122,t,f
44469803,娜娜,2015-09-17,t,t,0.89,1,5877.0,2.960705289672544,2.960705289672544,t,f
44532663,Marco,2015-09-18,t,t,0.89,1,2128.78,1.0729737903225807,1.0729737903225807,t,f
2633982,Xiao,2012-06-14,t,t,1.0,1,478387.8,150.67332283464566,150.67332283464566,t,t
20788084,开心短租公寓,2014-09-01,t,t,1.0,25,749134.66,316.62496196111584,12.664998478444632,f,t
44897251,Joyce,2015-09-23,t,t,1.0,3,614962.7500000001,310.7441889843356,103.58139632811186,t,t
45106548,至善,2015-09-25,t,t,0.5,1,24030.4,12.1549822964087,12.1549822964087,t,f
45688878,Wine,2015-10-03,t,t,1.0,3,266149.74000000005,135.17000507872018,45.05666835957339,t,f
13604427,Iris,2014-03-27,t,t,0.98,13,2437067.8299999996,965.5577773375593,74.27367517981226,f,f
43936146,Sophie,2015-09-11,t,t,0.88,1,1560.67,0.7838623807132095,0.7838623807132095,t,f
46183892,Guang,2015-10-09,t,t,1.0,2,97427.6,49.631991849210394,24.815995924605197,t,f
47533353,Yi,2015-10-27,t,t,0.89,2,253324.82,130.2441233933162,65.1220616966581,t,f
46156996,蓝天飞,2015-10-09,t,t,0.8,1,22567.68,11.4965257259297,11.4965257259297,t,f
47672470,影,2015-10-29,t,t,1.0,1,935742.47,481.5967421513124,481.5967421513124,t,f
34244606,Yueyue,2015-05-26,t,t,1.0,1,146272.0,69.68651738923298,69.68651738923298,t,f
28022365,William,2015-02-19,t,t,0.89,1,14026.44,6.3901776765375855,6.3901776765375855,t,f
48301059,峰,2015-11-06,t,t,1.0,2,332625.14000000013,171.8992971576228,85.9496485788114,t,f
49379808,Tony,2015-11-18,t,t,0.89,1,114601.5,59.595163806552264,59.595163806552264,t,f
43175532,孜孜,2015-09-02,t,t,0.92,2,429118.94999999995,214.55947499999996,107.27973749999998,t,f
8119687,Tong,2013-08-12,t,t,1.0,2,398258.17000000004,144.7685096328608,72.3842548164304,t,f
27245989,Vivian,2015-02-05,t,t,0.89,1,57672.96,26.108175645088274,26.108175645088274,t,f
50695267,Cobb,2015-12-06,t,t,0.89,1,6543.0599999999995,3.4346771653543304,3.4346771653543304,t,f
41955774,Rui,2015-08-19,t,t,1.0,2,12694.32,6.303038728897715,3.1515193644488577,t,f
50338991,_,2017-09-10,f,f,0.89,1,163772.4,106.29,66.33,t,f
1360862,Harold,2011-11-02,t,t,0.89,1,12707.380000000003,3.7374647058823536,3.7374647058823536,t,f
33528800,Guoqing,2015-05-16,t,t,1.0,2,17493.870000000003,8.294864864864866,4.147432432432433,t,f
46272517,Yan,2015-10-11,t,t,0.89,1,3369.48,1.7182457929627741,1.7182457929627741,t,f
42812166,Sally,2015-08-29,t,t,1.0,1,369016.82999999996,184.1401347305389,184.1401347305389,t,f
43986556,可凡,2015-09-12,t,t,1.0,13,291610.21,146.53779396984925,11.272137997680712,f,f
52825680,海璇,2015-12-30,t,t,0.89,1,2801.37,1.4892982456140351,1.4892982456140351,t,f
52201174,抹茶ﾏｯﾁｬ,2015-12-25,t,t,1.0,2,12942.460000000003,6.862386002120893,3.4311930010604463,t,f
54311665,银鹤,2016-01-12,t,t,1.0,1,4616.71,2.4714721627408993,2.4714721627408993,t,f
20111173,余,2014-08-16,t,t,1.0,1,11133.65,4.674076406381192,4.674076406381192,t,f
54705613,Selina,2016-01-15,t,t,1.0,4,41922.59999999999,22.47860589812332,5.61965147453083,t,f
55220484,琼,2016-01-19,t,t,0.89,1,11838.89,6.361574422353573,6.361574422353573,t,f
47711145,Scarlet,2015-10-29,t,t,1.0,1,91798.74,47.2458775090067,47.2458775090067,t,f
31489894,正飞,2015-04-19,t,t,1.0,4,254852.84000000003,119.31312734082398,29.828281835205996,t,f
55778136,张,2016-01-23,t,t,0.89,1,10239.04,5.513753365643511,5.513753365643511,t,f
42823026,婷婷,2015-08-29,t,t,0.9,4,1028279.1000000001,513.1133233532935,128.27833083832337,t,f
38514154,马,2015-07-14,t,t,0.5,3,37717.28,18.39867317073171,6.132891056910569,t,f
58944350,Xiaoyan,2016-02-15,t,t,1.0,7,614486.06,335.05237731733916,47.86462533104845,f,f
59251754,永涛(Yongtao),2016-02-17,t,t,0.89,1,134217.62,73.26289301310044,73.26289301310044,t,f
45988342,Ziya,2015-10-07,t,t,1.0,1,62942.67,32.03189312977099,32.03189312977099,t,f
12437088,Claire,2014-02-21,t,t,0.88,1,32636.940000000002,12.758772478498829,12.758772478498829,t,f
14490170,Sifei,2014-04-20,t,t,1.0,2,15384.68,6.153872,3.076936,t,f
60153633,立英,2016-02-24,t,t,0.97,3,170472.18,93.40941369863013,31.136471232876712,t,f
23902375,Savila,2014-11-18,t,t,1.0,1,84563.5,36.95957167832168,36.95957167832168,t,f
60846781,Ying,2016-02-29,t,t,1.0,1,13060.0,7.175824175824176,7.175824175824176,t,f
61016587,会鹏,2016-02-29,t,t,0.0,1,6112.08,3.358285714285714,3.358285714285714,t,f
61938486,曹阳,2016-03-07,t,t,0.75,3,31043.620000000003,17.12279095421953,5.707596984739842,t,f
60725302,Ling,2016-02-28,t,t,1.0,1,183310.16,100.66455793520043,100.66455793520043,t,f
45941695,榕,2015-10-06,t,t,0.9,1,272692.8,138.70437436419124,138.70437436419124,t,f
63026082,Lisa\胡敏,2016-03-15,t,t,1.0,3,115319.8,63.88908587257618,21.29636195752539,t,f
12971242,Lucy,2014-03-09,t,t,1.0,1,123417.0,48.55114083398899,48.55114083398899,t,f
63217473,Xu,2016-03-16,t,t,1.0,7,55021.780000000006,30.49987804878049,4.357125435540071,f,f
61783704,Ada,2016-03-06,t,t,1.0,2,269212.31,148.4081091510474,74.2040545755237,t,f
56925319,松林,2016-02-01,t,t,1.0,1,78360.0,42.4025974025974,42.4025974025974,t,f
25663183,Jian,2015-01-05,t,t,0.89,3,7920.889999999999,3.536111607142857,1.178703869047619,t,f
64145158,Angela,2016-03-23,t,t,1.0,3,155322.58000000002,86.4343795214246,28.811459840474868,t,f
35842340,Miaomiao (Mona),2015-06-15,t,t,1.0,1,101365.19,48.75670514670515,48.75670514670515,t,t
64711186,Helen,2016-03-28,t,t,1.0,1,46650.32000000001,26.032544642857147,26.032544642857147,t,f
28847458,洋胜腾Stanley,2015-03-06,t,t,0.89,1,44665.2,20.488623853211006,20.488623853211006,t,f
66041780,飞鱼,2016-04-06,t,t,1.0,6,313805.68,175.99869882220975,29.333116470368292,f,f
66554639,颖,2016-04-10,t,t,1.0,2,65770.16,36.97029792017988,18.48514896008994,t,f
8586096,Nathan,2013-09-02,t,t,0.89,1,17324.09,6.345820512820513,6.345820512820513,t,f
12267702,Sophie Ye,2014-02-15,t,t,1.0,1,28732.0,11.205928237129486,11.205928237129486,t,f
67193189,Han,2016-04-14,t,t,0.89,1,4309.8,2.4280563380281692,2.4280563380281692,t,f
67275344,王福庆,2016-04-15,t,t,1.0,1,25858.8,14.576550169109357,14.576550169109357,t,f
67702229,凯,2016-04-18,t,t,1.0,1,37612.8,21.23817052512705,21.23817052512705,t,f
66280784,Huijun,2016-04-08,t,t,0.0,1,101868.0,57.197080291970806,57.197080291970806,t,f
68317957,You,2016-04-21,t,t,1.0,2,14366.0,8.125565610859729,4.0627828054298645,t,f
68584259,冰,2016-04-23,t,t,0.89,1,4753.84,2.6918686296715744,2.6918686296715744,t,f
64127181,东,2016-03-23,t,t,1.0,1,644824.44,358.8338564273789,358.8338564273789,t,f
68973377,晨斌,2016-04-26,t,t,0.89,2,7461465.32,4232.254861032331,2116.1274305161655,t,f
64987062,史群勇,2016-03-29,t,t,1.0,2,126264.08000000002,70.49920714684535,35.249603573422675,t,f
51306402,嫣然,2015-12-14,t,t,0.89,2,233251.6,122.95814443858724,61.47907221929362,t,f
69691847,小七,2016-04-30,t,t,1.0,1,99647.8,56.65025582717453,56.65025582717453,t,f
9321636,Chenxi,2013-10-09,t,t,1.0,1,55831.5,20.732083178611216,20.732083178611216,t,f
17556249,Ji,2014-07-02,t,t,0.89,1,39180.0,16.143386897404202,16.143386897404202,t,f
27395637,Alice Yaping,2015-02-08,t,t,1.0,8,1055515.73,478.4749456029012,59.80936820036265,f,f
70434624,Nan,2016-05-05,t,t,0.89,2,7535.62,4.296248574686431,2.1481242873432156,t,f
70488423,Ruby,2016-05-05,t,t,1.0,2,207745.41999999998,118.4409464082098,59.2204732041049,t,f
70599176,Jing,2016-05-06,t,t,0.89,2,66442.75,37.902310325156876,18.951155162578438,t,f
70712827,也,2016-05-06,t,t,0.0,1,9795.0,5.587564175698802,5.587564175698802,t,f
28260722,Jack,2015-02-24,t,t,0.9,3,510548.05000000005,233.12696347031965,77.70898782343988,t,f
16085743,Huiyan,2014-05-28,t,t,0.89,2,58482.680000000015,23.754134849715683,11.877067424857842,t,f
71442680,一巢,2016-05-11,t,t,1.0,6,421635.57,241.21028032036614,40.20171338672769,f,f
52506786,Liu,2015-12-28,t,t,0.89,1,5837.82,3.1002761550716937,3.1002761550716937,t,f
71635216,Sunny,2016-05-12,t,t,1.0,2,66899.85,38.294132799084146,19.147066399542073,t,f
39211484,Michael,2015-07-22,t,t,0.89,7,1014899.1300000002,497.01230656219406,71.00175808031344,f,f
46057998,超,2015-10-08,t,t,1.0,1,68858.85,35.06051425661915,35.06051425661915,t,f
72042957,Yu,2016-05-15,t,t,1.0,2,39506.5,22.652809633027523,11.326404816513762,t,f
55892968,Kratos,2016-01-24,t,t,1.0,1,72907.45000000001,39.28203125,39.28203125,t,f
73551413,海鸥,2016-05-23,t,t,1.0,1,10709.2,6.16889400921659,6.16889400921659,t,f
73699657,泽辉,2016-05-24,t,t,0.1,16,356485.76,205.4672968299712,12.8417060518732,f,f
75173379,快乐屋,2016-06-01,t,t,0.46,5,168134.44,97.35636363636364,19.471272727272726,f,f
75350972,刘,2016-06-02,t,t,0.56,1,3513.140000000001,2.0354229432213216,2.0354229432213216,t,f
21506500,Jiapei,2014-09-18,t,t,1.0,1,449995.3600000001,191.5689059174117,191.5689059174117,t,f
76033312,Jane,2016-06-05,t,t,0.5,6,81076.48000000001,47.05541497388277,7.8425691623137945,f,f
75699474,联想,2016-06-04,t,t,0.89,2,30482.04,17.680997679814386,8.840498839907193,t,f
76691696,伟,2016-06-09,t,t,0.9,1,5550.500000000002,3.228912158231531,3.228912158231531,t,f
76870157,瑜,2016-06-10,t,t,0.75,8,309299.98,180.03491268917344,22.50436408614668,f,t
56012199,玉敏,2016-01-25,t,t,1.0,1,36437.399999999994,19.642803234501343,19.642803234501343,t,f
67263311,水源,2016-04-14,t,t,0.7,1,297768.0,167.75661971830985,167.75661971830985,t,f
77268719,Kremy,2016-06-12,t,t,0.0,1,1691.27,0.985588578088578,0.985588578088578,t,f
45581926,世清,2015-10-02,t,t,0.89,1,712135.6799999999,361.490192893401,361.490192893401,t,f
49301694,Naomi,2015-11-17,t,t,1.0,1,268591.95999999996,139.6008108108108,139.6008108108108,t,f
34492266,Mike,2015-05-29,t,t,0.89,1,1750.04,0.8349427480916031,0.8349427480916031,t,f
77883392,Victoria,2016-06-15,t,t,1.0,1,443112.74,258.6764389959136,258.6764389959136,t,f
34701271,Vina,2015-06-01,t,t,1.0,1,152162.06,72.70045867176302,72.70045867176302,t,t
78664307,Bo,2016-06-19,t,t,1.0,1,236261.93,138.24571679344646,138.24571679344646,t,f
70426435,ZongWei,2016-05-04,t,t,0.89,1,32911.200000000004,18.752820512820517,18.752820512820517,t,f
77994776,Yishuai,2016-06-15,t,t,1.0,1,28412.03,16.58612375948628,16.58612375948628,t,f
79932117,珍珍,2016-06-26,t,t,1.0,2,27817.800000000003,16.344183313748534,8.172091656874267,t,f
72817386,Maggie,2016-05-19,t,t,0.89,1,5903.12,3.392597701149425,3.392597701149425,t,f
67998390,长城四季,2016-04-19,t,t,1.0,6,1117374.4200000002,631.2849830508476,105.21416384180793,f,f
24678810,Ran,2014-12-09,t,t,1.0,1,57986.4,25.578473753859726,25.578473753859726,t,f
25120426,Andrea法法,2014-12-23,t,t,1.0,2,123416.99999999999,54.778961384820235,27.389480692410118,t,f
53227805,Xuan,2016-01-03,t,t,1.0,1,148831.76,79.29236014917421,79.29236014917421,t,f
81428114,嘉,2016-07-03,t,t,0.89,3,191100.44999999998,112.74362831858406,37.58120943952802,t,f
38568273,Kelland,2015-07-15,t,t,1.0,2,74056.73000000001,36.14286481210347,18.071432406051734,t,f
81661777,Alex,2016-07-04,t,t,0.67,1,103644.16,61.183093270366,61.183093270366,t,f
81834442,豆豆,2016-07-05,t,t,1.0,1,4048.6,2.39137625516834,2.39137625516834,t,f
81857010,萌,2016-07-05,t,t,1.0,3,59292.4,35.02209096278795,11.674030320929317,t,f
82074838,Lin,2016-07-06,t,t,1.0,1,6530.0,3.859338061465721,3.859338061465721,t,f
37530649,Andrew,2015-07-05,t,t,0.89,1,83035.48,40.32806216610005,40.32806216610005,t,f
45599316,Haidong,2015-10-02,t,t,1.0,1,152214.3,77.26614213197969,77.26614213197969,t,f
25779806,志鹏,2015-01-08,t,t,1.0,5,218167.30000000002,97.52673223066608,19.505346446133217,f,f
83303684,@,2016-07-12,t,t,1.0,6,503423.8200000001,298.5906405693951,49.765106761565846,f,f
84081897,S-Y,2016-07-16,t,t,0.89,1,14914.52,8.867134363852557,8.867134363852557,t,f
60474019,Xia,2016-02-26,t,t,1.0,1,6836.910000000002,3.750362040592431,3.750362040592431,t,f
81364941,Chen,2016-07-03,t,t,1.0,1,27752.5,16.37315634218289,16.37315634218289,t,f
84431447,Miao,2016-07-18,t,t,0.89,1,148779.52,88.55923809523809,88.55923809523809,t,f
84633406,觅城旅居,2016-07-19,t,t,0.94,9,152436.32000000004,90.7899463966647,10.087771821851634,f,f
20134490,楫麟,2014-08-17,t,t,1.0,1,227897.0,95.71482570348593,95.71482570348593,t,f
84472435,银屏,2016-07-18,t,t,0.89,1,1116.63,0.6646607142857144,0.6646607142857144,t,f
84816448,雨,2016-07-20,t,t,1.0,1,4864.85,2.89919547079857,2.89919547079857,t,f
85215983,杨,2016-07-21,t,t,1.0,1,86196.0,51.398926654740606,51.398926654740606,t,f
85978152,洁静,2016-07-25,t,t,0.0,2,12994.7,7.767304243873282,3.883652121936641,t,f
39926634,宫,2015-07-29,t,t,1.0,5,239742.41999999998,117.80954299754299,23.561908599508598,f,f
48734682,Helen,2015-11-11,t,t,1.0,1,34282.5,17.762953367875646,17.762953367875646,t,f
86454689,清,2016-07-28,t,t,0.89,1,6464.700000000001,3.871077844311378,3.871077844311378,t,f
87103424,朱明德,2016-07-31,t,t,0.82,4,853314.2799999999,511.88619076184756,127.97154769046189,t,f
20969011,Sha,2014-09-05,t,t,0.0,1,1266.82,0.5363336155800169,0.5363336155800169,t,f
57941544,Jie,2016-02-08,t,t,0.89,1,44978.64,24.431634980988594,24.431634980988594,t,f
44714306,Coco&Hb,2015-09-21,t,t,1.0,1,93405.12,47.15048965169106,47.15048965169106,t,f
80204815,金明,2016-06-27,t,t,0.33,1,69707.75,40.98045267489712,40.98045267489712,t,f
87388651,栖熙,2016-08-01,t,t,1.0,5,111800.13,67.10692076830732,13.421384153661466,f,f
88441487,Zhaolianrong,2016-08-07,t,t,1.0,1,2873.2,1.7308433734939759,1.7308433734939759,t,f
88658674,晓峰,2016-08-08,t,t,1.0,3,171294.96,103.2519349005425,34.41731163351416,t,f
81107519,Wenjing,2016-07-01,t,t,0.89,4,118193.00000000001,69.64820271066588,17.41205067766647,t,f
45364799,Baran,2015-09-29,t,t,1.0,4,39291.009999999995,19.914348707551948,4.978587176887987,t,f
49700358,Kate的家,2015-11-23,t,t,0.0,1,71340.25,37.19512513034411,37.19512513034411,t,f
89231683,Li,2016-08-10,t,t,0.0,1,9925.6,5.990102595051297,5.990102595051297,t,f
89435259,Xue,2016-08-11,t,t,1.0,2,27001.55,16.30528381642512,8.15264190821256,t,f
89449686,载明,2016-08-12,t,t,1.0,1,18192.58,10.992495468277946,10.992495468277946,t,f
19425307,Tenhours,2014-08-04,t,t,0.67,1,287320.0,120.01670843776107,120.01670843776107,t,f
25926703,Haidong,2015-01-11,t,t,1.0,6,411409.59,184.15827663384064,30.69304610564011,f,f
52355771,Hu,2015-12-26,t,t,0.89,1,122241.6,64.84965517241379,64.84965517241379,t,f
23566278,Lu Tas,2014-11-10,t,t,1.0,1,7836.0,3.412891986062718,3.412891986062718,t,f
12127083,Tony,2014-02-10,t,t,1.0,4,635891.4000000001,247.52487349163104,61.88121837290776,t,t
54614042,樱桃,2016-01-14,t,t,1.0,1,146102.22000000003,78.29700964630227,78.29700964630227,t,f
10818094,Michael,2013-12-26,t,t,1.0,2,197859.0,75.66309751434035,37.831548757170175,t,f
84594172,David,2016-07-18,t,t,0.1,31,1270359.26,756.1662261904762,24.3924589093702,f,f
91933484,Tom,2016-08-26,t,t,1.0,2,74650.95999999999,45.49113954905545,22.745569774527723,t,f
92105386,贞花,2016-08-27,t,t,0.89,1,2220.2000000000007,1.3537804878048785,1.3537804878048785,t,f
51124789,范女士,2015-12-12,t,t,0.0,1,70288.92,37.013649289099526,37.013649289099526,t,f
92238230,Julie,2016-08-28,t,t,0.89,1,1945.94,1.1872727272727273,1.1872727272727273,t,f
85237033,Ting,2016-07-22,t,t,0.89,1,297376.2,177.43210023866348,177.43210023866348,t,t
92558221,静,2016-08-30,t,t,1.0,1,313126.5600000001,191.2807330482591,191.2807330482591,t,f
60159450,过,2016-02-24,t,t,0.89,1,95533.9,52.34734246575342,52.34734246575342,t,f
86225124,Linda,2016-07-27,t,t,1.0,3,65469.78,39.18,13.06,t,f
92910295,国芳,2016-09-01,t,t,0.89,2,74559.54000000001,45.60216513761468,22.80108256880734,t,f
