room_id,host_id,neighbourhood,name,latitude,longitude,room_type,accommodates,bedrooms,beds,price,instant_bookable,first_review,last_review,number_of_reviews,review_scores_rating
1643534,7790897,东城区,Sunny & Cozy Apt in Beijing,39.881479999999996,116.44542,Entire home/apt,3,1,2,2448.75,t,2013-10-08,2021-01-02,67,92.0
4990531,25729513,东城区,Monthly Discounted- Orchid's Residence Expansive Hutong Home,39.94193,116.39843,Entire home/apt,4,1,2,10513.3,t,2015-02-16,2020-08-21,20,94.0
9961623,1360862,东城区,Very large apartment in Sanlitun,39.93905,116.44238999999999,Entire home/apt,4,2,2,6353.690000000001,f,2016-01-03,2016-08-13,2,90.0
10107116,30320328,东城区,东四十条三里屯永利国际高挡公寓出租,39.931999999999995,116.44073,Entire home/apt,2,1,1,4244.5,f,2018-01-01,2018-01-01,1,100.0
10758433,44037550,东城区,Loft古典大床间101市中心四合院可做饭消毒2分钟地铁西四站故宫天安门北海南锣景山北大人民阜外医院,39.90365,116.40738999999999,Entire home/apt,2,1,1,1952.47,t,2019-11-11,2020-12-06,3,93.0
11996876,64145158,东城区,北京三里屯， 东直门 ，海晟国际公寓开间出租,39.9421,116.4443,Private room,2,1,1,1959.0,f,2016-06-11,2017-10-07,9,100.0
12043853,64145158,东城区,北京三里屯， 东直门，海晟名苑一居室出租,39.94213,116.44445,Entire home/apt,2,1,1,3265.0,f,2016-04-22,2019-10-13,31,99.0
12043910,64145158,东城区,北京东直门，三里屯海晟国际公寓短期出租,39.9391,116.43448000000001,Entire home/apt,2,1,1,1919.82,f,2016-09-22,2019-10-05,19,89.0
12355847,12267702,东城区,东直门海晟国际公寓一居2房,39.93884,116.43453999999998,Entire home/apt,2,1,1,3591.5,t,2016-04-23,2019-02-09,8,97.0
15092531,58164985,东城区,"紧邻朝阳门&建国门,儿研所、日坛公园旁精品两居室",39.9133,116.43156,Entire home/apt,4,2,2,3571.9100000000008,t,2016-09-26,2020-11-28,13,97.0
16012549,25729513,东城区,Monthly Discounted- Orchid Modern Hutong Residence,39.94341,116.39941,Entire home/apt,4,1,2,9762.35,t,2017-02-01,2021-02-11,10,98.0
16024828,25729513,东城区,Monthly Discounted- Orchid Amazing Hutong Loft,39.94341,116.39941,Entire home/apt,4,1,2,9011.4,t,2016-12-03,2021-02-11,33,100.0
16024957,25729513,东城区,Monthly Discounted- Orchid Cozy modern loft,39.94341,116.39941,Entire home/apt,4,1,2,9011.4,t,2016-12-27,2020-01-26,17,99.0
16036659,79932117,东城区,北京市中心、工体三里屯、酒店式管理、非一般得感觉，随时欢迎您的光临,39.93241,116.43968000000001,Entire home/apt,2,1,1,4375.1,f,2017-08-10,2018-08-14,3,100.0
16241759,25729513,东城区,Monthly Discounted- Orchid's Luxurious privacy,39.94341,116.39941,Entire home/apt,4,1,2,10513.3,t,2016-12-28,2020-11-07,40,98.0
16241928,25729513,东城区,"Cozy, Contemporary Hideaway Along a Secret Lane",39.94341,116.39941,Entire home/apt,4,0,2,9011.4,t,2016-12-19,2020-01-23,14,98.0
16396952,103280846,东城区,5号14号线地铁枢纽天坛天安门购物超市便捷,39.86584000000001,116.41561000000002,Entire home/apt,3,1,2,2181.02,t,2016-12-24,2020-01-13,27,94.0
16454723,24896768,东城区,东直门地铁旁，紧邻三里屯，工体，簋街，舒适聚会空间,39.94204000000001,116.44436,Entire home/apt,16,1,8,6412.46,t,2017-01-07,2021-02-12,155,98.0
16579175,84809327,东城区,10号线太阳宫地铁站，清新空气温馨公寓,39.90484,116.40801,Private room,1,1,1,3265.0,f,2017-08-31,2017-09-23,2,100.0
17098857,103782181,东城区,"【骚舍-偶遇】享受浪漫小清新,超棒夜景,92寸巨幕,游戏机,智能马桶,送游泳健身",39.864470000000004,116.39448,Entire home/apt,3,1,1,2657.71,f,2017-04-03,2020-01-11,210,100.0
17788448,121507542,东城区,国贸CBD最中心370平空中欧式别墅270度全景豪宅!,39.904959999999996,116.4081,Entire home/apt,8,4,4,16187.87,f,2018-06-19,2020-01-05,10,96.0
18130036,103280846,东城区,购物生活一站式双地铁阳光独立公寓,39.865359999999995,116.41531,Entire home/apt,2,1,1,2181.02,t,2017-05-30,2017-09-17,4,100.0
18151077,64028459,东城区,Pure White Art Space/Best location in Sanlitun,39.92978,116.44278,Entire home/apt,2,1,1,1704.3300000000004,t,2017-04-16,2020-01-23,144,93.0
21127500,105643172,东城区,前门天坛市中心瑞洁公寓套房---您在北京的家！,39.881479999999996,116.40064,Entire home/apt,4,2,2,5863.940000000001,t,2017-12-30,2020-07-05,6,96.0
21429696,155336123,东城区,前门天安门故宫旁豪华复式度假套房可住7人,39.88897,116.40181000000001,Private room,7,2,2,4845.26,f,2017-11-19,2020-12-12,50,96.0
21451705,155336123,东城区,前门天安门故宫旁温馨复式两居两卫套房可住7人,39.89005,116.40135,Entire home/apt,7,2,3,6523.47,f,2017-11-05,2020-01-10,29,90.0
21520029,155336123,东城区,天安门旁阳光复式三居可住9人,39.8905,116.40288000000001,Entire home/apt,9,3,5,8201.68,f,2017-12-17,2020-11-21,16,96.0
21569418,155336123,东城区,《不在疫情区》前门天安门故宫旁度假复式套房可住7人,39.88935,116.40218,Entire home/apt,7,2,4,6432.05,f,2017-12-10,2021-01-16,39,95.0
21668096,155336123,东城区,天安门前门精品复式四居-地铁旁四居可住9人,39.89055,116.40368000000001,Entire home/apt,9,4,5,4904.03,f,2018-02-26,2020-11-28,26,92.0
21999954,155336123,东城区,《远离疫情区》近天安门简约复式公寓可住7人,39.89006,116.40128999999999,Entire home/apt,7,2,4,6432.05,f,2017-12-21,2020-11-21,32,93.0
22001542,155336123,东城区,天安门旁温馨复式两居可住7人,39.890190000000004,116.40275,Entire home/apt,7,2,4,5968.42,f,2018-01-01,2020-09-17,27,93.0
23047866,182088221,东城区,故宫隔壁四合院复式二层loft主卧，独卫干湿分离，可做饭，近天安门东站，王府井，东方大厦，协和医院,39.90882,116.40239,Private room,4,1,2,5863.940000000001,f,2018-02-02,2019-12-26,33,98.0
23061173,182088221,东城区,月租优惠欢迎咨询/南池子大街复式三居室带3卫，可分租，500米天安门东站，10分钟至王府井,39.91355,116.40438,Entire home/apt,10,3,5,16827.81,f,2018-02-24,2019-10-19,13,98.0
23248168,182088221,东城区,故宫隔壁四合院二层复式loft双卧，双卫，可做饭，近天安门东站，王府井，东方大厦，协和医院,39.91205,116.40409,Private room,8,2,4,12113.15,f,2018-02-14,2019-07-12,5,100.0
24252145,182866295,东城区,【一而十】东二环朝阳门工体高层电梯直达，96平方两卧一厅,39.92855,116.43486000000001,Entire home/apt,4,2,2,4564.47,f,2018-05-19,2018-05-19,1,100.0
24324240,182088221,东城区,月租优惠已消毒/甘雨胡同1居室大床带榻榻米，3分钟灯市口站、500米协和医院，拎包入住厨具全,39.91308,116.4131,Entire home/apt,6,1,2,3735.16,f,2018-04-12,2020-10-27,39,99.0
24883757,53233263,东城区,月租优惠欢迎咨询/南池子大街四合院复式两室一厅/天安门东站600米/百寸投影/协和医院/拎包住,39.91179,116.40533,Entire home/apt,10,2,4,7169.940000000001,f,2018-05-31,2019-08-24,9,100.0
24909580,182088221,东城区,月租优惠欢迎咨询/南池子大街四合院复式两室一厅/天安门东站600米/百寸投影/协和医院/拎包住,39.91303,116.40468999999999,Entire home/apt,10,2,4,10343.52,f,2018-05-14,2019-12-31,18,99.0
24953249,188655234,东城区,莹莹的家,39.90317,116.44251000000001,Entire home/apt,4,1,2,2990.74,t,2019-01-01,2020-10-03,8,98.0
27774320,173111718,东城区,1 国贸CBD华贸合生汇 5min地铁站 Xbox游戏 家有汪星人一只,39.92866,116.44131999999999,Private room,2,1,1,2285.5,f,2018-08-20,2019-10-16,10,93.0
28062488,127906197,东城区,@Sweet Home@近北京南站永定门外天坛木樨园北欧风小屋,39.861059999999995,116.39555,Entire home/apt,2,1,2,2122.25,t,2018-09-11,2019-12-26,8,95.0
28997409,124992589,东城区,广渠门北京站俯瞰护城河观景公寓，不换乘去往北京站/北京西站/合生汇/欢乐谷，距天安门、王府井仅4公里,39.897729999999996,116.4462,Private room,2,1,1,1064.39,t,2018-10-07,2020-12-28,33,99.0
31764928,179539719,东城区,南锣鼓巷 独立新中式别墅 不舍小院 大隐隐于市 静谧清幽,39.93894,116.40393,Entire home/apt,6,2,3,11270.78,t,2019-01-26,2021-01-19,68,96.0
32538392,182088221,东城区,月租优惠欢迎咨询/紧邻王府井阳光一居/3分钟地铁灯市口，4分钟协和医院/东方广场,39.91643,116.41431999999999,Entire home/apt,5,1,2,4094.31,f,2019-02-22,2020-08-13,14,97.0
32997950,46840971,东城区,Flexible & Discounted Long-Lease Hutong Suite @WFJ,39.91785,116.41532,Entire home/apt,2,1,1,5171.76,t,2019-03-29,2020-12-29,77,97.0
33022244,46840971,东城区,Flexible & Discounted Long-Lease Hutong Studio@WFJ,39.91719000000001,116.41618000000001,Entire home/apt,2,1,1,3669.86,t,2019-03-29,2021-02-02,406,98.0
33279025,249124240,东城区,地铁五号线、二号线、机场快轨步行可到，二环内草园宾馆超大家庭房，可提供停车位。,39.9419,116.42276000000001,Private room,3,1,2,2357.33,f,2019-05-04,2020-10-05,5,84.0
33413270,155336123,东城区,【心宿】天安门北欧三居,39.89062,116.40148,Private room,7,3,4,8906.92,f,2019-07-04,2020-12-19,11,93.0
33413412,155336123,东城区,【心宿】轻奢前门天安门复式三居两厅两卫,39.88861,116.40143,Private room,7,3,4,5877.0,f,2019-06-11,2020-11-21,11,95.0
33644180,249124240,东城区,可开发票，靠近簋街雍和宫的草园宾馆温馨朝阳家庭房,39.94169,116.42253999999998,Private room,3,1,2,2481.4,f,2019-05-04,2019-12-31,11,87.0
33690453,249124240,东城区,簋街/雍和宫/东直门/北新桥交通四通八达，步行可到的草园宾馆双床标准房,39.94374000000001,116.42343999999999,Private room,2,1,2,2070.01,f,2019-05-03,2019-12-22,8,86.0
33914378,249124240,东城区,靠近雍和宫簋街东直门后海南锣故宫的草园宾馆的双床房，二环内交通便利，通风好可停车，,39.94249,116.42268999999999,Private room,2,1,2,2285.5,f,2019-05-07,2020-07-22,5,100.0
34067001,249124240,东城区,性价比爆棚，靠近簋街、雍和宫最廉价干净卫生的房源,39.94307,116.42201999999999,Private room,2,1,1,1488.84,f,2019-04-27,2019-10-03,5,84.0
34615356,249124240,东城区,闹中取静，四合院环绕，近簋街，雍和宫，交通四通八达，免费停车位通风向阳，性价比超高,39.94197,116.42233,Private room,3,1,2,2416.1,f,2019-08-05,2019-08-05,1,60.0
35209576,155336123,东城区,天安门精品复四居可住9人,39.88906,116.40168999999999,Entire home/apt,9,4,4,4760.37,f,2019-07-27,2019-10-13,3,80.0
36145993,271788559,东城区,[绿藤美居]粉色缠绵北二环靠近安定门地铁/五道营胡同/雍和宫/南锣鼓/后海/故宫精美大床房,39.952459999999995,116.40563,Private room,2,1,1,1162.34,f,2019-07-13,2020-11-13,7,100.0
36407092,271788559,东城区,【绿藤美居】风的浪漫北二环靠近安定门地铁/五道营胡同/雍和宫/南锣鼓/后海/故宫精美大床房,39.95443,116.40588000000001,Private room,2,1,1,1090.51,f,2019-07-09,2020-07-06,12,85.0
36686632,118519661,东城区,天安门，王府井，临近地铁，同仁医院，协和医院，温馨亲子家庭房,39.89723,116.41402,Entire home/apt,4,1,2,1508.43,f,2019-08-26,2020-11-09,8,98.0
36703433,155336123,东城区,近天安门精品一居4人间,39.889559999999996,116.40293999999999,Entire home/apt,4,1,2,1371.3,t,2019-09-13,2020-12-20,8,83.0
36948520,55102887,东城区,三里屯、工体、签证中心、簋街、东直门二环边上安静的家,39.94632,116.44513,Private room,1,1,0,1828.4,t,2019-08-04,2019-12-05,5,100.0
37950382,155336123,东城区,近天安门舒适双床可住四人,39.89076,116.40435,Entire home/apt,4,1,2,2331.21,f,2019-09-10,2020-12-26,22,95.0
37987823,182088221,东城区,【尊享】1皇城根四合院慢生活老北京美食-南锣鼓巷双地铁-近后海-故宫北门1400米-独立卫生间+地暖,39.9358,116.39961000000001,Entire home/apt,4,1,2,1841.46,f,2019-09-20,2020-12-19,16,99.0
37988746,182088221,东城区,【尊享】2皇城根四合院慢生活老北京美食-南锣鼓巷双地铁-近后海-故宫北门1400米-独立卫生间+地暖,39.93396,116.39747,Entire home/apt,7,1,3,2239.79,f,2019-09-21,2021-02-16,13,95.0
37989040,182088221,东城区,【尊享】3皇城根四合院慢生活老北京美食-南锣鼓巷双地铁-近后海-故宫北门1400米-独立卫生间+地暖,39.93567,116.39923,Entire home/apt,7,2,2,2481.4,f,2019-11-24,2021-01-18,13,97.0
37989194,233579064,东城区,谷嘚奈 胡同里的小院Good Night 115 雍和宫五道营国子监南锣鼓巷后海故宫设计师胡同里的家,39.947309999999995,116.41299,Private room,2,1,1,2252.85,f,2019-08-27,2020-12-04,27,93.0
37989460,182088221,东城区,【尊享】总皇城根四合院慢生活老北京美食-南锣鼓巷双地铁-近后海-故宫北门1400米-独立卫生间+地暖,39.93492,116.39899,Entire home/apt,14,4,7,13157.95,f,2019-11-24,2019-11-24,1,100.0
38015667,233579064,东城区,谷嘚奈 胡同里的小院GoodNight 112雍和宫五道营国子监鼓楼南锣鼓巷后海故宫设计师胡同里的家,39.94873,116.41431999999999,Private room,2,1,1,2252.85,f,2019-08-31,2021-02-03,34,99.0
38075475,233579064,东城区,谷嘚奈 胡同里的小院Good Night 103 雍和宫五道营国子监南锣鼓巷后海故宫设计师胡同里的家,39.94773,116.41287,Private room,2,1,2,2292.03,t,2019-09-07,2020-12-18,30,97.0
38075506,233579064,东城区,谷嘚奈 胡同里的小院Good Night 102 雍和宫五道营国子监南锣鼓巷后海故宫设计师胡同里的家,39.94874,116.41415,Private room,2,1,1,2154.9,t,2019-08-29,2021-02-03,33,96.0
38105290,233579064,东城区,谷嘚奈 胡同里的小院GoodNight 101雍和宫五道营簋街南锣鼓巷鼓楼什刹海故宫设计师胡同里的家,39.9477,116.41435,Private room,2,1,1,2154.9,f,2019-08-28,2021-01-01,34,94.0
38221100,233579064,东城区,谷嘚奈 胡同里的小院Good Night 104 雍和宫五道营国子监南锣鼓巷后海故宫设计师胡同里的家,39.94781,116.41455,Private room,2,1,1,2154.9,f,2019-09-15,2021-01-09,21,99.0
38221778,233579064,东城区,谷嘚奈 胡同里的小院Good Night 105 天天向上雍和宫五道营国子监后海故宫设计师胡同里的家,39.94722,116.41431000000001,Private room,2,1,1,2429.1600000000008,f,2019-09-09,2020-12-28,20,98.0
38222120,233579064,东城区,谷嘚奈 胡同里的小院Good Night 106 雍和宫五道营国子监南锣鼓巷后海故宫设计师胡同里的家,39.94859,116.41278999999999,Private room,2,1,1,2011.24,f,2019-09-07,2020-12-28,29,92.0
38222125,233579064,东城区,谷嘚奈 胡同里的小院Good Night 110 雍和宫五道营国子监南锣鼓巷后海故宫设计师胡同里的家,39.94869,116.41275,Private room,2,1,1,2252.85,f,2019-09-07,2021-01-30,41,98.0
38230509,233579064,东城区,谷嘚奈 胡同里的小院Good Night 108 天天向上雍和宫五道营国子监后海故宫设计师胡同里的家,39.94928,116.41363,Private room,2,1,2,3010.33,f,2019-09-16,2020-12-27,31,97.0
38231368,233579064,东城区,谷嘚奈 胡同里的小院Good Night 111 雍和宫五道营国子监南锣鼓巷后海故宫设计师胡同里的家,39.94764,116.41323,Private room,2,1,1,1998.18,f,2019-09-08,2020-12-27,30,97.0
38239200,271788559,东城区,【绿藤美居】蓝色之恋北二环靠近安定门地铁/五道营胡同/雍和宫/南锣鼓/后海/故宫/精美大床房,39.95216,116.40642,Private room,2,1,1,1162.34,f,2019-09-15,2020-08-01,9,87.0
38241740,271788559,东城区,【绿藤美居】青柠空间北二环靠近安定门地铁/五道营胡同/雍和宫/南锣鼓/后海/故宫/精美大床房,39.953,116.40749,Private room,2,1,1,1090.51,f,2020-05-22,2020-11-07,3,100.0
38242557,271788559,东城区,【绿藤美居】亚瑟空间北二环靠近安定门地铁/五道营胡同/雍和宫/南锣鼓/后海/故宫/精美大床房,39.953359999999996,116.40735,Private room,2,1,1,1273.35,f,2020-06-13,2020-08-19,6,70.0
38242906,271788559,东城区,【绿藤美居】皇城色彩北二环靠近安定门地铁/五道营胡同/雍和宫/南锣鼓/后海/故宫/精美大床房,39.95196,116.40705,Private room,2,1,1,1273.35,f,2020-05-31,2020-06-10,2,100.0
38243261,271788559,东城区,【绿藤美居】单身情歌-北二环靠近安定门地铁/五道营胡同/雍和宫/南锣鼓/后海/故宫精美大床房,39.95429,116.40738,Private room,1,1,1,1430.0700000000004,f,2020-05-05,2020-11-22,3,93.0
38243500,271788559,东城区,【绿藤美居】奇幻暖屋-北二环靠近安定门地铁/五道营胡同/雍和宫/南锣鼓/后海/故宫精美大床房,39.95436,116.40556000000001,Private room,2,1,1,1691.27,f,2020-05-24,2020-10-31,4,90.0
38462249,271788559,东城区,【绿藤美居】岁月静好-北二环靠近安定门地铁/五道营胡同/雍和宫/南锣鼓/后海/故宫精美大床房,39.95371,116.40593999999999,Private room,2,1,1,1639.03,f,2019-10-04,2020-07-31,6,93.0
38462755,271788559,东城区,【绿藤美居】南屏之恋-北二环靠近安定门地铁/五道营胡同/雍和宫/南锣鼓/后海/故宫精美大床房,39.95326,116.40678,Private room,2,1,1,1469.25,f,2019-09-13,2020-09-28,4,80.0
38522413,271788559,东城区,【绿藤美居】绿梦空间-北二环靠近安定门地铁/五道营胡同/雍和宫/南锣鼓/后海/故宫/精美大床房,39.95342,116.40671,Private room,2,1,1,1560.67,f,2019-09-14,2020-10-05,3,93.0
38522688,271788559,东城区,【绿藤美居】粉红世家-北二环靠近安定门地铁/五道营胡同/雍和宫/南锣鼓/后海/故宫/精美大床房,39.95173,116.40503000000001,Private room,2,1,1,1162.34,f,2019-10-03,2020-07-31,4,95.0
38522897,271788559,东城区,【绿藤美居】蓝心飞行-靠近安定门地铁/五道营胡同/雍和宫/南锣鼓/后海故宫精美大床房,39.95469,116.40591,Private room,2,1,1,1227.64,f,2020-01-04,2020-01-04,1,100.0
38522999,271788559,东城区,【绿藤美居】古典红韵-北二环靠近安定门地铁/五道营胡同/雍和宫/南锣鼓/后海/故宫/精美大床房,39.95438,116.40722,Private room,2,1,1,1273.35,f,2019-10-05,2020-10-14,9,87.0
38523136,271788559,东城区,【绿藤美居】绿瑞欣欣-北二环靠近安定门地铁/五道营胡同/雍和宫/南锣鼓/后海/故宫/精美大床房,39.95284,116.40718999999999,Private room,2,1,1,1430.0700000000004,f,2020-11-21,2020-12-05,2,60.0
38523670,271788559,东城区,【绿藤美居】青苹乐园-北二环靠近安定门地铁/五道营胡同/雍和宫/南锣鼓/后海/故宫/精美大床房,39.95451,116.40547,Private room,2,1,1,1273.35,f,2019-12-07,2020-10-03,2,60.0
38535002,293535724,东城区,北平小院设计酒店【丁香】 loft 绝美天窗 王府井 南锣鼓巷 三里屯  故宫以东美丽的四合院,39.932959999999994,116.41402,Private room,2,1,1,7222.18,t,2019-10-11,2020-09-12,3,87.0
38551910,271788559,东城区,【绿藤美居】羽衣米亚-北二环靠近安定门地铁/五道营胡同/雍和宫/南锣鼓/后海/故宫/精美大床房,39.95424000000001,116.40664,Private room,2,1,1,1286.41,f,2020-01-04,2020-01-04,1,100.0
38552070,271788559,东城区,【绿藤美居】初见青檬-北二环靠近安定门地铁/五道营胡同/雍和宫/南锣鼓/后海/故宫精美大床房,39.95288,116.40587,Private room,2,1,1,1162.34,f,2020-01-07,2020-10-11,3,60.0
38552155,271788559,东城区,【绿藤美居】天空之境-北二环靠近安定门地铁/五道营胡同/雍和宫/南锣鼓/后海/故宫/精美大床房,39.95217,116.40697,Private room,2,1,1,1162.34,f,2020-10-24,2020-12-26,3,87.0
38562975,271788559,东城区,【绿藤美居】迷你胶囊-北二环靠近安定门地铁/五道营胡同/雍和宫/南锣鼓/后海/故宫精美单人间,39.9534,116.40493000000001,Private room,1,1,1,1306.0,f,2020-08-02,2020-09-25,2,100.0
38563262,271788559,东城区,【绿藤美居】北京回忆-北二环靠近安定门地铁/五道营胡同/雍和宫/南锣鼓/后海/故宫/精美大床房,39.95397,116.40546,Private room,3,1,2,2070.01,f,2019-10-31,2020-08-29,2,70.0
38585525,287350703,东城区,自助式服务公寓,39.90302,116.40775,Entire home/apt,2,1,1,3846.17,f,2019-10-02,2019-10-02,1,100.0
38650955,271788559,东城区,【绿藤美居】星河璀璨-北二环靠近安定门地铁/五道营胡同/雍和宫/南锣鼓/后海/故宫精美大床房,39.95224,116.40516000000001,Private room,2,1,1,1430.0700000000004,f,2020-08-25,2020-08-25,1,40.0
38733783,155336123,东城区,《不在疫情区》近天安门舒适七人间,39.89044000000001,116.4016,Entire home/apt,7,2,4,3265.0,f,2019-11-09,2020-12-31,14,96.0
38826249,293535724,东城区,北平小院设计酒店【芭蕉】  超大浴缸+花园露台+王府井 南锣鼓巷 三里屯+故宫以东美丽的四合院,39.93162,116.4158,Private room,2,1,1,10304.34,t,2020-10-30,2020-10-30,1,100.0
39206049,259298696,东城区,镜·自恋（五道营、雍和宫、簋街、南锣鼓巷智能化大投影）,39.94917,116.41238999999999,Private room,2,1,1,5589.68,t,2019-10-17,2020-01-18,5,92.0
39285406,20036354,东城区,【R&R念念行旅酒店】二环内迷你大床@200米5号线地铁北新桥站@坐拥雍和宫、国子监、簋街@书香门第,39.9383,116.41766000000001,Private room,2,1,1,1913.29,t,2019-11-08,2020-12-28,68,95.0
39285453,20036354,东城区,【R&R念念行旅酒店】二环内念念套房@200米5号线地铁北新桥站@坐拥雍和宫、国子监、簋街@书香门第,39.9398,116.41528000000001,Private room,2,1,1,5093.4000000000015,t,2019-11-06,2020-12-18,15,99.0
39285456,20036354,东城区,到拥有文创空间的温馨酒店，来感受皇城悠久的历史文化气息,39.9397,116.4172,Private room,2,1,1,4290.21,t,2019-11-14,2020-05-18,7,100.0
39285458,20036354,东城区,【R&R念念行旅酒店】二环内精选套房@200米5号线地铁北新桥站@坐拥雍和宫、国子监、簋街@书香门第,39.93849,116.41728,Private room,2,1,1,4766.9000000000015,t,2020-05-23,2020-08-31,2,100.0
39285460,20036354,东城区,【R&R念念行旅酒店】二环内景观套房@200米5号线地铁北新桥站@坐拥雍和宫、国子监、簋街@书香门第,39.94031,116.41703000000001,Private room,2,1,1,3454.370000000001,t,2019-11-12,2020-12-26,19,95.0
39285463,20036354,东城区,【R&R念念行旅酒店】二环内高级客房@200米5号线地铁北新桥站@坐拥雍和宫、国子监、簋街@书香门第,39.93998,116.41565,Private room,2,1,1,2292.03,t,2019-11-05,2021-02-05,117,99.0
39540009,155336123,东城区,暖心前门复试七人间,39.888690000000004,116.40145,Entire home/apt,7,2,3,5530.91,f,2019-10-29,2020-12-30,8,100.0
39657166,155336123,东城区,【天安门前门】三房两厅两卫八人间,39.88894000000001,116.40341000000001,Entire home/apt,8,3,4,8946.1,f,2019-10-29,2020-11-07,7,89.0
40072494,155336123,东城区,天安门暖心8人间,39.89063,116.40158999999998,Entire home/apt,12,3,3,7822.94,t,2020-01-26,2020-01-26,1,100.0
40072882,155336123,东城区,天安门前门舒适七人间,39.88905,116.4014,Entire home/apt,7,2,4,4518.76,f,2020-08-29,2020-10-05,3,80.0
40185330,310346593,东城区,长租优惠，蒲黄榆地铁站，北京南站附近一居整租,39.8656,116.41646000000001,Entire home/apt,2,1,1,1952.47,f,2019-11-23,2019-12-13,2,80.0
40241100,310598088,东城区,「Wohkoon-者行孙青年旅舍」【单人间】近孔庙/国子监/雍和宫/南锣鼓巷/鼓楼|免费提供洗衣机,39.94374000000001,116.40608,Private room,1,1,1,1057.86,t,2019-12-05,2021-01-15,82,94.0
40241552,310598088,东城区,｢Wohkoon-者行孙青年旅舍｣【女生2人间】近孔庙/国子监/雍和宫/南锣鼓巷/鼓楼|免费洗衣机,39.94573,116.4061,Shared room,1,1,2,822.7800000000002,t,2019-12-23,2020-11-29,14,96.0
40241927,310598088,东城区,｢Wohkoon-者行孙青年旅舍｣【男生2人间】近孔庙/国子监/雍和宫/南锣鼓巷/鼓楼|免费洗衣机,39.944140000000004,116.40593999999999,Shared room,1,1,1,842.37,t,2020-08-28,2020-12-05,3,100.0
40242632,310598088,东城区,｢Wohkoon-者行孙青年旅舍｣【女生4人间】近孔庙/国子监/雍和宫/南锣鼓巷/鼓楼|免费洗衣机,39.94404,116.40713000000001,Shared room,1,1,1,750.95,t,2020-08-28,2020-12-26,10,92.0
40242883,310598088,东城区,｢Wohkoon-者行孙青年旅舍｣【男生6人间】近孔庙/国子监/雍和宫/南锣鼓巷/鼓楼|免费洗衣机,39.946059999999996,116.4077,Shared room,1,1,1,574.64,t,2020-10-31,2020-10-31,1,100.0
40243268,310598088,东城区,｢Wohkoon-者行孙青年旅舍｣【男生8人间】近孔庙/国子监/雍和宫/南锣鼓巷/鼓楼|免费洗衣机,39.94406,116.40651000000001,Shared room,1,1,1,450.57,t,2020-09-28,2021-01-31,9,93.0
40243406,310598088,东城区,｢Wohkoon-者行孙青年旅舍｣【女生8人间】近孔庙/国子监/雍和宫/南锣鼓巷/鼓楼|免费洗衣机,39.94424,116.40726000000001,Shared room,1,1,1,450.57,t,2019-12-07,2021-02-15,17,93.0
40848238,155336123,东城区,《远离疫情区》豪华亲子阳光套房可住10人,39.89001,116.40101999999999,Entire home/apt,10,3,5,6530.0,f,2020-08-20,2020-12-11,5,100.0
40849925,155336123,东城区,前门阳光复式三居九人间,39.89008,116.40161,Entire home/apt,9,3,5,4394.690000000001,f,2019-12-28,2020-12-31,2,100.0
41387458,320818588,东城区,东方美人.百年胡同里的日系民宿四合院走进南锣鼓巷，漫步王府井，邂逅后海.早餐+室内私汤+欢迎小食,39.9168,116.42535,Private room,2,1,1,3121.34,t,2020-12-19,2021-01-16,3,100.0
41992321,25729513,东城区,Cozy en-suite room in renovated Beijing courtyard,39.94342,116.39935,Private room,2,1,1,5256.6500000000015,t,2020-05-09,2021-02-14,11,98.0
42006093,25729513,东城区,Deluxe en-suite room in an old Beijing courtyard,39.94419,116.39955,Private room,2,1,1,6758.55,t,2020-05-01,2021-02-15,6,97.0
42006863,25729513,东城区,Deluxe hutong room with private roof terrace,39.94392,116.40051000000001,Private room,2,1,1,9011.4,t,2020-07-09,2020-10-01,3,93.0
43049054,342658852,东城区,漫心前门四合院,39.8953,116.3992,Private room,2,1,2,5798.64,t,2020-05-01,2020-10-02,3,100.0
43169224,315518551,东城区,经典电影风温馨小两居,39.96265,116.39674,Private room,2,1,1,1554.14,t,2020-11-13,2020-12-31,4,100.0
43548356,347614550,东城区,【荣小姐的院子】105-胡同精品四合院@必打卡的南锣鼓巷后海烟袋斜街故宫雍和宫,39.943059999999996,116.39858000000001,Private room,2,1,1,3258.4700000000007,f,2020-07-06,2020-12-02,13,100.0
43573791,347614550,东城区,【荣小姐的院子】107-家庭房@必打卡的南锣鼓巷，后海烟袋斜街什刹海@天安门故宫景山公园,39.944340000000004,116.40093,Private room,3,1,2,2886.26,f,2020-07-12,2020-12-02,9,100.0
43720025,349284098,东城区,R10[荣府老宅] 四合院大床房@步行可达南锣鼓巷后海&景山公园&北海公园&恭王府&故宫,39.93593,116.39792,Private room,2,1,1,2096.13,t,2020-07-13,2020-07-30,10,100.0
43721876,349284098,东城区,6[荣小院] 金台夕照 四合院大床房@步行可达南锣鼓巷后海&景山公园&北海公园&恭王府&故宫,39.93698,116.39905,Private room,2,1,1,3349.890000000001,t,2020-06-25,2020-08-25,13,100.0
43721968,349284098,东城区,6[荣小院] 琼岛春阴 四合院大床房@步行可达南锣鼓巷后海&景山公园&北海公园&恭王府&故宫,39.93594,116.40061999999999,Private room,2,1,1,3082.1600000000008,t,2020-06-27,2020-09-12,12,100.0
